formula,id,band_gap,formation_energy,energy_above_hull,structure
Zn4As2O9,mp-29437,2.042,-1.7644497750000008,0.0076425898333347675,"Full Formula (Zn16 As8 O36)
Reduced Formula: Zn4As2O9
abc   :   8.359630   9.930559  10.599267
angles:  59.077284  90.000000  90.000000
pbc   :       True       True       True
Sites (60)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Zn    0.681531  0.847306  0.47668          0
  1  Zn    0.181531  0.152694  0.02332          0
  2  Zn    0.318469  0.152694  0.52332          0
  3  Zn    0.818469  0.847306  0.97668          0
  4  Zn    0.979651  0.899338  0.654244         0
  5  Zn    0.479651  0.100662  0.845756         0
  6  Zn    0.020349  0.100662  0.345756         0
  7  Zn    0.520349  0.899338  0.154244         0
  8  Zn    0.307168  0.484496  0.005547         0
  9  Zn    0.807168  0.515504  0.494453         0
 10  Zn    0.692832  0.515504  0.994453         0
 11  Zn    0.192832  0.484496  0.505547         0
 12  Zn    0.243611  0.794026  0.043655         0
 13  Zn    0.743611  0.205974  0.456345         0
 14  Zn    0.756389  0.205974  0.956345         0
 15  Zn    0.256389  0.794026  0.543655         0
 16  As    0.016365  0.500015  0.786076         0
 17  As    0.516365  0.499985  0.713924         0
 18  As    0.983635  0.499985  0.213924         0
 19  As    0.483635  0.500015  0.286076         0
 20  As    0.005548  0.84081   0.26671          0
 21  As    0.505548  0.15919   0.23329          0
 22  As    0.994452  0.15919   0.73329          0
 23  As    0.494452  0.84081   0.76671          0
 24  O     0.335274  0.758178  0.885523        -0
 25  O     0.835274  0.241822  0.614477        -0
 26  O     0.664726  0.241822  0.114477        -0
 27  O     0.164726  0.758178  0.385523        -0
 28  O     0.483446  0.044906  0.69349         -0
 29  O     0.983446  0.955094  0.80651         -0
 30  O     0.516554  0.955094  0.30651         -0
 31  O     0.016554  0.044906  0.19349         -0
 32  O     0.673472  0.995297  0.991365        -0
 33  O     0.173472  0.004703  0.508635        -0
 34  O     0.326528  0.004703  0.008635        -0
 35  O     0.826528  0.995297  0.491365        -0
 36  O     0.499328  0.476427  0.136545        -0
 37  O     0.999328  0.523573  0.363455        -0
 38  O     0.475629  0.824547  0.61291         -0
 39  O     0.500672  0.523573  0.863455        -0
 40  O     0.658062  0.443615  0.386604        -0
 41  O     0.158062  0.556385  0.113396        -0
 42  O     0.341938  0.556385  0.613396        -0
 43  O     0.841938  0.443615  0.886604        -0
 44  O     0.427679  0.693072  0.216373        -0
 45  O     0.927679  0.306928  0.283627        -0
 46  O     0.572321  0.306928  0.783627        -0
 47  O     0.072321  0.693072  0.716373        -0
 48  O     0.820782  0.777256  0.346766        -0
 49  O     0.320782  0.222744  0.153234        -0
 50  O     0.179218  0.222744  0.653234        -0
 51  O     0.679218  0.777256  0.846766        -0
 52  O     0.170729  0.393951  0.905714        -0
 53  O     0.670729  0.606049  0.594286        -0
 54  O     0.829271  0.606049  0.094286        -0
 55  O     0.329271  0.393951  0.405714        -0
 56  O     0.024371  0.824547  0.11291         -0
 57  O     0.524371  0.175453  0.38709         -0
 58  O     0.975629  0.175453  0.88709         -0
 59  O     0.000672  0.476427  0.636545        -0"
Te2W,mp-1028586,0.6218000000000004,-0.07784328166666891,0.03870818666666764,"Full Formula (Te8 W4)
Reduced Formula: Te2W
abc   :   3.562526   3.562526  39.284075
angles:  90.000000  90.000000 119.999982
pbc   :       True       True       True
Sites (12)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Te    0.333333  0.666667  0.951949        -0
  1  Te    0.333333  0.666667  0.326945        -0
  2  Te    0.666667  0.333333  0.673055        -0
  3  Te    0.666667  0.333333  0.048051        -0
  4  Te    0.666667  0.333333  0.764456        -0
  5  Te    0.666667  0.333333  0.139448        -0
  6  Te    0.333333  0.666667  0.860552        -0
  7  Te    0.333333  0.666667  0.235544        -0
  8  W     0.333333  0.666667  0.718747         0
  9  W     0.333333  0.666667  0.093765         0
 10  W     0.666667  0.333333  0.906235         0
 11  W     0.666667  0.333333  0.281253         0"
NaCaTiP(SO6)2,mp-2714565,1.4953999999999998,-2.558539767741973,0.08377951981481946,"Full Formula (Na6 Ca6 Ti6 P6 S12 O72)
Reduced Formula: NaCaTiP(SO6)2
abc   :   8.970173   8.944992  22.639224
angles:  89.426994  90.000000 120.093168
pbc   :       True       True       True
Sites (108)
  #  SP            a          b          c    magmom
---  ----  ---------  ---------  ---------  --------
  0  Na     0.980251   0.981405   0.499725         0
  1  Na     0.001154   0.981405  -0.000275        -0
  2  Na     0.650633   0.316108   0.833681        -0
  3  Na     0.665477   0.316108   0.333681        -0
  4  Na     0.334363   0.679901   0.168663         0
  5  Na     0.345538   0.679901   0.668663        -0
  6  Ca     0.998201   0.997698   0.644334        -0
  7  Ca    -0.000503   0.997698   0.144334         0
  8  Ca     0.661774   0.332674   0.976967        -0
  9  Ca     0.670902   0.332674   0.476967        -0
 10  Ca     0.334903   0.671403   0.31094          0
 11  Ca     0.336499   0.671403   0.81094         -0
 12  Ti     0.010594   0.001169   0.350794        -0
 13  Ti     0.990576   0.001169   0.850794         0
 14  Ti     0.67185    0.33625    0.684874        -0
 15  Ti     0.664401   0.33625    0.184874        -0
 16  Ti     0.312674   0.677551   0.018174        -0
 17  Ti     0.364876   0.677551   0.518174        -0
 18  P      0.307449   0.024549   0.247754         0
 19  P      0.717099   0.024549   0.747754         0
 20  P      0.653346   0.615074   0.581408         0
 21  P      0.961729   0.615074   0.081408         0
 22  P      0.305279   0.954377   0.913103         0
 23  P      0.649097   0.954377   0.413103         0
 24  S      0.717893   0.692478   0.250744        -0
 25  S      0.976538   0.281377   0.249845         0
 26  S      0.304838   0.281377   0.749845         0
 27  S      0.974585   0.692478   0.750744        -0
 28  S      0.975551   0.361558   0.58476          0
 29  S      0.387423   0.026714   0.583866         0
 30  S      0.639293   0.026714   0.083866        -0
 31  S      0.386008   0.361558   0.08476          0
 32  S      0.637493   0.690576   0.916087        -0
 33  S      0.049738   0.361109   0.91686          0
 34  S      0.31137    0.361109   0.41686          0
 35  S      0.053081   0.690576   0.416087        -0
 36  O      0.201069   0.037237   0.304364        -0
 37  O      0.828623   0.789394   0.303234         0
 38  O      0.964604   0.17126    0.303555        -0
 39  O      0.206656   0.17126    0.803555         0
 40  O      0.960771   0.789394   0.803234        -0
 41  O      0.836168   0.037237   0.804364        -0
 42  O      0.801442   0.006822   0.693933         0
 43  O      0.211927   0.205555   0.695953        -0
 44  O      0.003932   0.790067   0.69644         -0
 45  O      0.786135   0.790067   0.19644          0
 46  O     -0.006372   0.205555   0.195953        -0
 47  O      0.20538    0.006822   0.193933        -0
 48  O      0.867893   0.364038   0.637925        -0
 49  O      0.494917   0.120241   0.637582         0
 50  O      0.633404   0.496164   0.637651        -0
 51  O      0.862761   0.496164   0.137651        -0
 52  O      0.625325   0.120241   0.137582         0
 53  O      0.496146   0.364038   0.137925         0
 54  O      0.45983    0.339126   0.031185         0
 55  O      0.866396   0.536088   0.026076        -0
 56  O      0.659006   0.122259   0.029947         0
 57  O      0.463254   0.122259   0.529947         0
 58  O      0.669693   0.536088   0.526076        -0
 59  O      0.879297   0.339126   0.531185        -0
 60  O      0.547208   0.706855   0.969349         0
 61  O      0.157224   0.45827    0.97029          0
 62  O      0.289117   0.83289    0.971785         0
 63  O      0.543772   0.83289    0.471785         0
 64  O      0.301045   0.45827    0.47029         -0
 65  O      0.159646   0.706855   0.469349         0
 66  O      0.124302   0.666613   0.362033        -0
 67  O      0.538054   0.867893   0.361352         0
 68  O      0.327848   0.455015   0.362853         0
 69  O      0.127166   0.455015   0.862853         0
 70  O      0.329838   0.867893   0.861352         0
 71  O      0.54231    0.666613   0.862033         0
 72  O      0.053451   0.861603   0.411138        -0
 73  O      0.821735   0.950796   0.409477        -0
 74  O      0.141739   0.190713   0.415936        -0
 75  O      0.048974   0.190713   0.915936        -0
 76  O      0.129061   0.950796   0.909477        -0
 77  O      0.808152   0.861603   0.911138        -0
 78  O      0.012277   0.221066   0.591144         0
 79  O      0.210861  -0.009738   0.590359        -0
 80  O      0.794189   0.801999   0.587472        -0
 81  O      0.00781    0.801999   0.087472         0
 82  O      0.779402  -0.009738   0.090359        -0
 83  O      0.208789   0.221066   0.091144         0
 84  O      0.715659   0.201311   0.744147         0
 85  O      0.474118   0.282654   0.748363        -0
 86  O      0.802165   0.525722   0.747687         0
 87  O      0.723558   0.525722   0.247687         0
 88  O      0.808538   0.282654   0.248363         0
 89  O      0.485653   0.201311   0.244147         0
 90  O      0.680786   0.554128   0.921678        -0
 91  O      0.872401   0.324154   0.922236         0
 92  O      0.451122   0.138312   0.921444         0
 93  O      0.687191   0.138312   0.421444        -0
 94  O      0.451754   0.324154   0.422236        -0
 95  O      0.873343   0.554128   0.421678         0
 96  O      0.392781   0.531813   0.085155        -0
 97  O      0.142924   0.616721   0.076305        -0
 98  O      0.470107   0.85618    0.081284        -0
 99  O      0.386072   0.85618    0.581284         0
100  O      0.473796   0.616721   0.576305         0
101  O      0.139031   0.531813   0.585155        -0
102  O      0.347213   0.87927    0.254214        -0
103  O      0.539002   0.647709   0.25829         -0
104  O      0.119062   0.457829   0.255586         0
105  O      0.338766   0.457829   0.755586         0
106  O      0.108706   0.647709   0.75829         -0
107  O      0.532055   0.87927    0.754214        -0"
CaSnS3,mp-866951,0.0,-0.9519408431666662,0.43513881058333137,"Full Formula (Ca3 Sn3 S9)
Reduced Formula: CaSnS3
abc   :  10.206245  10.206245  10.206245
angles:  38.696212  38.696212  38.696209
pbc   :       True       True       True
Sites (15)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ca    0         0         0            0.002
  1  Ca    0.783256  0.783256  0.783256     0.001
  2  Ca    0.216744  0.216744  0.216744     0.001
  3  Sn    0.5       0.5       0.5          0.001
  4  Sn    0.610403  0.610403  0.610403     0.012
  5  Sn    0.389597  0.389597  0.389597     0.012
  6  S     0.5       0.5       0           -0.072
  7  S     0         0.5       0.5         -0.066
  8  S     0.5       0         0.5         -0.105
  9  S     0.728508  0.728508  0.207881    -0.001
 10  S     0.207881  0.728508  0.728508    -0.002
 11  S     0.728508  0.207881  0.728508    -0.006
 12  S     0.271492  0.271492  0.792119    -0.001
 13  S     0.792119  0.271492  0.271492    -0.002
 14  S     0.271492  0.792119  0.271492    -0.006"
KFeCuS2,mp-1223472,0.0,-0.7466983944499994,0.10908437650000291,"Full Formula (K1 Fe1 Cu1 S2)
Reduced Formula: KFeCuS2
abc   :   6.873458   6.873458   6.873458
angles: 147.633984 147.633984  46.425974
pbc   :       True       True       True
Sites (5)
  #  SP          a        b    c    magmom
---  ----  -------  -------  ---  --------
  0  K     0        0        0       0.008
  1  Fe    0.75     0.25     0.5     2.928
  2  Cu    0.25     0.75     0.5     0.205
  3  S     0.65223  0.65223  0       0.153
  4  S     0.34777  0.34777  0       0.153"
CaCu3(RuO3)4,mp-6036,0.0,-1.2765760089999987,0.02726922750000682,"Full Formula (Ca1 Cu3 Ru4 O12)
Reduced Formula: CaCu3(RuO3)4
abc   :   6.494603   6.494603   6.494603
angles: 109.471221 109.471221 109.471221
pbc   :       True       True       True
Sites (20)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ca    0         0         0           -0.003
  1  Cu    0.5       0         0.5         -0.052
  2  Cu    0         0.5       0.5         -0.052
  3  Cu    0.5       0.5       0           -0.058
  4  Ru    0         0         0.5          0.731
  5  Ru    0.5       0         0            0.669
  6  Ru    0         0.5       0            0.692
  7  Ru    0.5       0.5       0.5          0.584
  8  O     0.69363   0.827713  0.521343     0.044
  9  O     0.69363   0.172287  0.865916     0.049
 10  O     0.30637   0.827713  0.134084     0.049
 11  O     0.30637   0.172287  0.478657     0.044
 12  O     0.827713  0.521343  0.69363      0.085
 13  O     0.172287  0.865916  0.69363      0.095
 14  O     0.827713  0.134084  0.30637      0.095
 15  O     0.172287  0.478657  0.30637      0.085
 16  O     0.521343  0.69363   0.827713     0.072
 17  O     0.865916  0.69363   0.172287     0.085
 18  O     0.134084  0.30637   0.827713     0.085
 19  O     0.478657  0.30637   0.172287     0.072"
C3N4,mp-570572,1.4129999999999998,0.1482864024999994,0.14828640249999836,"Full Formula (C3 N4)
Reduced Formula: C3N4
abc   :   4.513011   4.513011   4.513011
angles:  64.020524  64.020524  64.020526
pbc   :       True       True       True
Sites (7)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  C     0.490067  0.490067  0.019328         0
  1  C     0.490067  0.019328  0.490067         0
  2  C     0.019328  0.490067  0.490067         0
  3  N     0.659702  0.170115  0.170115        -0
  4  N     0.170115  0.170115  0.659702        -0
  5  N     0.665605  0.665605  0.665605        -0
  6  N     0.170115  0.659702  0.170115        -0"
FeSnRh2,mp-1097141,0.23740000000000006,2.495548781250001,2.7965725,"Full Formula (Fe1 Sn1 Rh2)
Reduced Formula: FeSnRh2
abc   :  10.653803  10.653803  10.653803
angles: 126.866391 117.666302  86.314930
pbc   :       True       True       True
Sites (4)
  #  SP      a         b         c    magmom
---  ----  ---  --------  --------  --------
  0  Fe      0  0         0            3.316
  1  Sn      0  0.5       0.5          0.204
  2  Rh      0  0.237425  0.237425     0.753
  3  Rh      0  0.762575  0.762575     0.753"
Li2CuP2O7,mp-6412,0.0,-2.448397293204364,0.0,"Full Formula (Li4 Cu2 P4 O14)
Reduced Formula: Li2CuP2O7
abc   :   8.145578   8.145578   8.783535
angles:  65.720385  65.720385  35.824849
pbc   :       True       True       True
Sites (24)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Li    0.664186  0.958038  0.052409     0
  1  Li    0.041962  0.335814  0.447591     0
  2  Li    0.958038  0.664186  0.552409     0
  3  Li    0.335814  0.041962  0.947591     0
  4  Cu    0         0         0.5          0.644
  5  Cu    0         0         0            0.644
  6  P     0.540766  0.255806  0.316764     0.004
  7  P     0.744194  0.459234  0.183237     0.004
  8  P     0.255806  0.540766  0.816763     0.004
  9  P     0.459234  0.744194  0.683237     0.004
 10  O     0.881084  0.326189  0.340152     0.073
 11  O     0.118916  0.673811  0.659848     0.073
 12  O     0.952044  0.247074  0.056302     0.062
 13  O     0.752926  0.047956  0.443698     0.062
 14  O     0.326189  0.881084  0.840152     0.073
 15  O     0.247074  0.952044  0.556302     0.062
 16  O     0.742841  0.616101  0.606898     0.021
 17  O     0.383899  0.257159  0.893102     0.021
 18  O     0.257159  0.383899  0.393102     0.021
 19  O     0.616101  0.742841  0.106898     0.021
 20  O     0.517712  0.482288  0.75        -0.002
 21  O     0.482288  0.517712  0.25        -0.002
 22  O     0.047956  0.752926  0.943698     0.062
 23  O     0.673811  0.118916  0.159848     0.073"
Lu2SiO5,mp-18195,4.567500000000001,-3.7336856982291806,0.023591110624984424,"Full Formula (Lu8 Si4 O20)
Reduced Formula: Lu2SiO5
abc   :   6.555198   6.544260   8.973614
angles:  90.000000 100.022088  90.000000
pbc   :       True       True       True
Sites (32)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Lu    0.274216  0.117529  0.464829         0
  1  Lu    0.225784  0.617529  0.535171         0
  2  Lu    0.725784  0.882471  0.535171         0
  3  Lu    0.774216  0.382471  0.464829         0
  4  Lu    0.990229  0.641777  0.851789         0
  5  Lu    0.509771  0.141777  0.148211         0
  6  Lu    0.009771  0.358223  0.148211         0
  7  Lu    0.490229  0.858223  0.851789         0
  8  Si    0.987358  0.098744  0.797681         0
  9  Si    0.512642  0.598744  0.202319         0
 10  Si    0.012642  0.901256  0.202319         0
 11  Si    0.487358  0.401256  0.797681         0
 12  O     0.420079  0.877812  0.606306         0
 13  O     0.079921  0.377812  0.393693         0
 14  O     0.579921  0.122188  0.393693         0
 15  O     0.920079  0.622188  0.606306         0
 16  O     0.994382  0.299912  0.901413        -0
 17  O     0.505618  0.799912  0.098587        -0
 18  O     0.005618  0.700088  0.098587        -0
 19  O     0.494382  0.200088  0.901413        -0
 20  O     0.964765  0.148291  0.614384        -0
 21  O     0.535235  0.648292  0.385616        -0
 22  O     0.035235  0.851708  0.385616        -0
 23  O     0.464765  0.351709  0.614384        -0
 24  O     0.288576  0.559785  0.7895          -0
 25  O     0.211424  0.059785  0.2105          -0
 26  O     0.711424  0.440215  0.2105          -0
 27  O     0.788576  0.940215  0.7895          -0
 28  O     0.669654  0.565508  0.850872        -0
 29  O     0.830346  0.065508  0.149128        -0
 30  O     0.330346  0.434492  0.149128        -0
 31  O     0.169654  0.934492  0.850872        -0"
Sc2NiPt,mp-862368,0.0,-0.884355424999999,0.0,"Full Formula (Sc2 Ni1 Pt1)
Reduced Formula: Sc2NiPt
abc   :   4.562882   4.562882   4.562882
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (4)
  #  SP            a         b         c    magmom
---  ----  ---------  --------  --------  --------
  0  Sc    -0         0         0               -0
  1  Sc     0.5       0.5       0.5             -0
  2  Ni     0.25      0.25      0.25             0
  3  Pt     0.750001  0.750001  0.750001         0"
Hf3As,mp-582067,0.0,-0.6400202175000018,0.0,"Full Formula (Hf24 As8)
Reduced Formula: Hf3As
abc   :   5.381739   8.155127  15.323651
angles:  90.279338  90.000000 109.266373
pbc   :       True       True       True
Sites (32)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Hf    0.955433  0.834032  0.807999         0
  1  Hf    0.538714  0.115793  0.833298        -0
  2  Hf    0.121402  0.165968  0.692001         0
  3  Hf    0.577079  0.115793  0.333298        -0
  4  Hf    0.528088  0.478427  0.905205         0
  5  Hf    0.422921  0.884207  0.666702        -0
  6  Hf    0.121095  0.68971   0.98938         -0
  7  Hf    0.296727  0.098784  0.016606        -0
  8  Hf    0.878905  0.31029   0.01062         -0
  9  Hf    0.431386  0.31029   0.51062         -0
 10  Hf    0.471912  0.521573  0.094795         0
 11  Hf    0.568614  0.68971   0.48938         -0
 12  Hf    0.470317  0.467571  0.301418        -0
 13  Hf    0.529683  0.532429  0.698582        -0
 14  Hf    0.703273  0.901216  0.983394        -0
 15  Hf    0.049662  0.521573  0.594795         0
 16  Hf    0.878598  0.834032  0.307999         0
 17  Hf    0.802057  0.098784  0.516606        -0
 18  Hf    0.197943  0.901216  0.483394        -0
 19  Hf    0.044567  0.165968  0.192001         0
 20  Hf    0.002746  0.532429  0.198582        -0
 21  Hf    0.461286  0.884207  0.166702        -0
 22  Hf    0.997254  0.467571  0.801418        -0
 23  Hf    0.950338  0.478427  0.405205         0
 24  As    0.579125  0.244255  0.167501         0
 25  As    0.062178  0.168119  0.871742        -0
 26  As    0.937822  0.831881  0.128258        -0
 27  As    0.420875  0.755745  0.832499         0
 28  As    0.334869  0.755745  0.332499         0
 29  As    0.665131  0.244255  0.667501         0
 30  As    0.105942  0.168119  0.371742        -0
 31  As    0.894058  0.831881  0.628258        -0"
MgMn4Zn2O8,mp-2227974,0.31389999999999985,-1.9164417031149412,0.1922663943333296,"Full Formula (Mg1 Mn4 Zn2 O8)
Reduced Formula: MgMn4Zn2O8
abc   :   2.968603   8.693106   8.204016
angles:  63.946167  68.843491  80.256653
pbc   :       True       True       True
Sites (15)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mg    0.982636  0.987014  0.51779      0.005
  1  Mn    0.212579  0.235082  0.667401     4.068
  2  Mn    0.054745  0.463901  0.210056     4.509
  3  Mn    0.910182  0.510487  0.825635     4.509
  4  Mn    0.752858  0.739065  0.36811      4.072
  5  Zn    0.287314  0.166035  0.124491     0.024
  6  Zn    0.677912  0.808324  0.911106     0.024
  7  O     0.084551  0.705939  0.553549    -0.068
  8  O     0.53645   0.278798  0.821713    -0.034
  9  O     0.428791  0.69463   0.214081    -0.035
 10  O     0.88058   0.268334  0.482209    -0.067
 11  O     0.283283  0.971759  0.726084     0.066
 12  O     0.712171  0.341592  0.112555     0.05
 13  O     0.682124  0.002265  0.309391     0.066
 14  O     0.252931  0.632776  0.923113     0.05"
Ta2CuO6,mp-530850,0.020300000000000207,-2.5460566481573985,0.026963353472240215,"Full Formula (Ta16 Cu8 O48)
Reduced Formula: Ta2CuO6
abc   :   7.573437   7.605069  15.194243
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (72)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ta    0.251077  0.255822  0.374474     0.022
  1  Ta    0.251077  0.255822  0.625526     0.022
  2  Ta    0.255479  0.248846  0.876314     0.021
  3  Ta    0.748923  0.255822  0.625526     0.022
  4  Ta    0.744521  0.248846  0.123686     0.021
  5  Ta    0.255479  0.248846  0.123686     0.021
  6  Ta    0.748923  0.255822  0.374474     0.022
  7  Ta    0.744521  0.248846  0.876314     0.021
  8  Ta    0.251077  0.744178  0.625526     0.022
  9  Ta    0.255479  0.751154  0.123686     0.021
 10  Ta    0.748923  0.744178  0.374474     0.022
 11  Ta    0.748923  0.744178  0.625526     0.022
 12  Ta    0.251077  0.744178  0.374474     0.022
 13  Ta    0.744521  0.751154  0.876314     0.021
 14  Ta    0.744521  0.751154  0.123686     0.021
 15  Ta    0.255479  0.751154  0.876314     0.021
 16  Cu    0         0         0.5          0.601
 17  Cu    0.5       0         0.252026     0.592
 18  Cu    0.5       0         0.5          0.601
 19  Cu    0.5       0         0.747974     0.592
 20  Cu    0         0         0            0.593
 21  Cu    0         0.5       0.248785     0.597
 22  Cu    0         0.5       0.751215     0.597
 23  Cu    0         0.5       0            0.6
 24  O     0.694969  0         0.338689     0.086
 25  O     0.694969  0         0.661311     0.086
 26  O     0.690931  0         0.840132     0.06
 27  O     0.309069  0         0.840132     0.06
 28  O     0.690931  0         0.159868     0.06
 29  O     0         0.181355  0.593964     0.078
 30  O     0         0.181355  0.406036     0.078
 31  O     0         0.178029  0.096282     0.071
 32  O     0         0.178029  0.903718     0.071
 33  O     0.686494  0.185055  0.5          0.068
 34  O     0.313506  0.185055  0.5          0.068
 35  O     0.700536  0.204883  0            0.005
 36  O     0.299464  0.204883  0            0.005
 37  O     0.819312  0.310162  0.249397     0.074
 38  O     0.819312  0.310162  0.750603     0.074
 39  O     0.180688  0.310162  0.249397     0.074
 40  O     0.180688  0.310162  0.750603     0.074
 41  O     0.5       0.296824  0.352393     0.006
 42  O     0.5       0.306964  0.853042     0.009
 43  O     0.5       0.296824  0.647607     0.006
 44  O     0.5       0.306964  0.146958     0.009
 45  O     0.793763  0.5       0.403106     0.011
 46  O     0.815314  0.5       0.906777     0.067
 47  O     0.793763  0.5       0.596894     0.011
 48  O     0.206237  0.5       0.403106     0.011
 49  O     0.206237  0.5       0.596894     0.011
 50  O     0.815314  0.5       0.093223     0.067
 51  O     0.184686  0.5       0.906777     0.067
 52  O     0.184686  0.5       0.093223     0.067
 53  O     0.5       0.703176  0.352393     0.006
 54  O     0.5       0.703176  0.647607     0.006
 55  O     0.5       0.693036  0.853042     0.009
 56  O     0.5       0.693036  0.146958     0.009
 57  O     0.819312  0.689838  0.249397     0.074
 58  O     0.180688  0.689838  0.249397     0.074
 59  O     0.819312  0.689838  0.750603     0.074
 60  O     0.180688  0.689838  0.750603     0.074
 61  O     0.686494  0.814945  0.5          0.068
 62  O     0.313506  0.814945  0.5          0.068
 63  O     0.700536  0.795117  0            0.005
 64  O     0.299464  0.795117  0            0.005
 65  O     0         0.818645  0.406036     0.078
 66  O     0         0.818645  0.593964     0.078
 67  O     0         0.821971  0.096282     0.071
 68  O     0         0.821971  0.903718     0.071
 69  O     0.305031  0         0.338689     0.086
 70  O     0.305031  0         0.661311     0.086
 71  O     0.309069  0         0.159868     0.06"
MgWBr4O,mp-2226932,0.0,-1.4506281975000002,0.157148263988093,"Full Formula (Mg1 W1 Br4 O1)
Reduced Formula: MgWBr4O
abc   :   3.906499   7.355127   7.606883
angles:  76.237022  75.272117  74.571840
pbc   :       True       True       True
Sites (7)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Mg    0.30007   0.453046  0.983333     0.007
  1  W     0.025055  0.00249   0.981854     1.982
  2  Br    0.258163  0.779857  0.73448     -0.003
  3  Br    0.786134  0.245403  0.222195    -0.005
  4  Br    0.061751  0.684559  0.228981    -0.004
  5  Br    0.971961  0.340812  0.747141    -0.005
  6  O     0.520435  0.012352  0.981643    -0.174"
Te3Pd5,mp-1208304,0.017799999999999816,0.2262100416354187,0.5576208176250006,"Full Formula (Te6 Pd10)
Reduced Formula: Te3Pd5
abc   :   8.449271   8.449271   8.449271
angles:  60.000000  60.000000  60.000000
pbc   :       True       True       True
Sites (16)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Te    0.125     0.125     0.125           -0
  1  Te    0.125     0.125     0.625            0
  2  Te    0.125     0.625     0.125            0
  3  Te    0.625     0.125     0.125           -0
  4  Te    0.5       0.5       0.5             -0
  5  Te    0.75      0.75      0.75            -0
  6  Pd    0.873613  0.375462  0.375462        -0
  7  Pd    0.375462  0.873613  0.375462        -0
  8  Pd    0.375462  0.375462  0.873613        -0
  9  Pd    0.376387  0.874538  0.874538        -0
 10  Pd    0.375462  0.375462  0.375462        -0
 11  Pd    0.874538  0.376387  0.874538        -0
 12  Pd    0.874538  0.874538  0.874538        -0
 13  Pd    0.874538  0.874538  0.376387        -0
 14  Pd    0         0         0                0
 15  Pd    0.25      0.25      0.25             0"
InAg(WO4)2,mp-560403,2.1247000000000003,-1.8999733215277779,0.02187095812498896,"Full Formula (In2 Ag2 W4 O16)
Reduced Formula: InAg(WO4)2
abc   :   5.838239   5.059528  10.257083
angles:  89.166469  90.000000  90.000000
pbc   :       True       True       True
Sites (24)
  #  SP           a         b          c    magmom
---  ----  --------  --------  ---------  --------
  0  In    0.314913  0.25       0.5             -0
  1  In    0.685087  0.75       0.5             -0
  2  Ag    0.316121  0.25      -0                0
  3  Ag    0.683879  0.75      -0                0
  4  W     0.17654   0.74422    0.259048        -0
  5  W     0.17654   0.75578    0.740952        -0
  6  W     0.82346   0.25578    0.740952        -0
  7  W     0.82346   0.24422    0.259048        -0
  8  O     0.896345  0.95076    0.631432         0
  9  O     0.369012  0.879485   0.14635         -0
 10  O     0.103655  0.04924    0.368568         0
 11  O     0.095579  0.064846   0.829742         0
 12  O     0.623187  0.396364   0.61504          0
 13  O     0.904421  0.935154   0.170258         0
 14  O     0.095579  0.435154   0.170258         0
 15  O     0.904421  0.564846   0.829742         0
 16  O     0.896345  0.54924    0.368568         0
 17  O     0.103655  0.45076    0.631432         0
 18  O     0.630988  0.379485   0.14635         -0
 19  O     0.376813  0.896364   0.61504          0
 20  O     0.376813  0.603636   0.38496          0
 21  O     0.623187  0.103636   0.38496          0
 22  O     0.630988  0.120515   0.85365         -0
 23  O     0.369012  0.620515   0.85365         -0"
